	Assay	Cell Type	Molecule
6223	RNA	endothelial cell of umbilical vein nuclear fraction male newborn	
6224	RNA	HepG2 nuclear fraction	
6225	RNA	HepG2 nuclear fraction	
6226	RNA	HepG2	
6227	RNA	HepG2	
6228	RNA	HepG2 cytosolic fraction	
6229	RNA	HepG2 cytosolic fraction	
6230	RNA	K562	
6231	RNA	K562	
6232	RNA	keratinocyte nuclear fraction female	
6233	RNA	keratinocyte nuclear fraction female	
6234	RNA	keratinocyte cytosolic fraction female	
6235	RNA	keratinocyte cytosolic fraction female	
6236	RNA	keratinocyte female	
6237	RNA	keratinocyte female	
6238	RNA	fibroblast of lung male adult (45 years)	
6239	RNA	fibroblast of lung male adult (45 years)	
6240	RNA	SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	
6241	RNA	SK-N-SH treated with 6 uM all-trans-retinoic acid for 48 hours	
6242	RNA	GM12878 nuclear fraction	
6243	RNA	GM12878 nuclear fraction	
6244	RNA	HeLa-S3 cytosolic fraction	
6245	RNA	HeLa-S3 cytosolic fraction	
6246	RNA	HeLa-S3 nuclear fraction	
6247	RNA	HeLa-S3 nuclear fraction	
6248	RNA	HeLa-S3	
6249	RNA	HeLa-S3	
6250	RNA	K562 nuclear fraction	
6251	RNA	K562 nuclear fraction	
6252	RNA	MCF-7	
6253	RNA	MCF-7	
6254	RNA	K562 chromatin fraction	
6255	RNA	K562 chromatin fraction	
6256	RNA	K562 nucleolus fraction	
6257	RNA	K562 nucleolus fraction	
6258	RNA	K562 nucleoplasmic fraction	
6259	RNA	K562 nucleoplasmic fraction	
6260	RNA	IMR-90	
6261	RNA	IMR-90	
6262	RNA	A549 cytosolic fraction	
6263	RNA	A549 cytosolic fraction	
6264	RNA	A549 nuclear fraction	
6265	RNA	A549 nuclear fraction	
6266	RNA	IMR-90 cytosolic fraction	
6267	RNA	IMR-90 cytosolic fraction	
6268	RNA	MCF-7 nuclear fraction	
6269	RNA	MCF-7 nuclear fraction	
6270	RNA	IMR-90 nuclear fraction	
6271	RNA	IMR-90 nuclear fraction	
6272	RNA	IMR-90	
6273	RNA	IMR-90	
6274	RNA	SK-N-SH cytosolic fraction	
6275	RNA	SK-N-SH cytosolic fraction	
6276	RNA	SK-N-SH nuclear fraction	
6277	RNA	SK-N-SH nuclear fraction	
6278	RNA	SK-N-SH	
6279	RNA	SK-N-SH	
6280	RNA	MCF-7 cytosolic fraction	
6281	RNA	MCF-7 cytosolic fraction	
6282	RNA	B cell female adult (27 years) and female adult (43 years)	
6283	RNA	B cell female adult (27 years) and female adult (43 years)	
6284	RNA	placental pericyte female newborn and male newborn	
6285	RNA	placental pericyte female newborn and male newborn	
6286	RNA	mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)	
6287	RNA	mesenchymal stem cell of adipose female adult (37 years) and female adult (42 years)	
6288	RNA	hematopoietic multipotent progenitor cell	
6289	RNA	hematopoietic multipotent progenitor cell	
6290	RNA	hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	
6291	RNA	hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	
6292	RNA	CD14-positive monocyte female	
6293	RNA	CD14-positive monocyte female	
6294	RNA	mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)	
6295	RNA	mesenchymal stem cell of the bone marrow female adult (60 years) and male adult (57 years)	
6296	RNA	articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)	
6297	RNA	articular chondrocyte of knee joint female adult (56 years) and male adult (64 years)	
6298	RNA	osteoblast female adult (56 years) and male adult (62 years)	
6299	RNA	osteoblast female adult (56 years) and male adult (62 years)	
6300	RNA	vein endothelial cell male adult (48 years) and male adult (52 years)	
6301	RNA	vein endothelial cell male adult (48 years) and male adult (52 years)	
6302	RNA	fibroblast of dermis female adult (44 years) and female adult (55 years)	
6303	RNA	fibroblast of dermis female adult (44 years) and female adult (55 years)	
6304	RNA	skeletal muscle satellite cell female adult (64 years) and male adult (21 years)	
6305	RNA	skeletal muscle satellite cell female adult (64 years) and male adult (21 years)	
6306	RNA	fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)	
6307	RNA	fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years)	
6308	RNA	thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)	
6309	RNA	thoracic aorta endothelial cell female adult (22 years) and male adult (55 years)	
6310	RNA	fibroblast of villous mesenchyme female newborn and male newborn	
6311	RNA	fibroblast of villous mesenchyme female newborn and male newborn	
6312	RNA	subcutaneous preadipocyte female adult (62 years) and male adult (65 years)	
6313	RNA	subcutaneous preadipocyte female adult (62 years) and male adult (65 years)	
6314	RNA	mammary epithelial cell female adult (23 years)	
6315	RNA	mammary epithelial cell female adult (23 years)	
6316	RNA	mesenchymal stem cell of Wharton's jelly female newborn and male newborn	
6317	RNA	mesenchymal stem cell of Wharton's jelly female newborn and male newborn	
6318	RNA	placental epithelial cell female newborn and male newborn	
6319	RNA	placental epithelial cell female newborn and male newborn	
6320	RNA	melanocyte of skin male child (1 year) and male child (3 years)	
6321	RNA	melanocyte of skin male child (1 year) and male child (3 years)	
6322	RNA	melanocyte of skin female adult (52 years) and male adult (55 years)	
6323	RNA	melanocyte of skin female adult (52 years) and male adult (55 years)	
6324	RNA	mononuclear cell female adult (52 years)	
6325	RNA	mononuclear cell female adult (52 years)	
6326	RNA	GM12878 nucleolus fraction	
6327	RNA	GM12878 nucleolus fraction	
6328	RNA	K562 treated with Interferon gamma for 6 hours	
6329	RNA	K562 treated with Interferon gamma for 30 minutes	
6330	RNA	K562 treated with interferon alpha for 6 hours	
6331	RNA	K562 treated with interferon alpha for 30 minutes	
6332	RNA	GM12891	
6333	RNA	GM12892	
6334	RNA	HCT116	
6335	RNA	skeletal muscle myoblast	
6336	RNA	myocyte originated from LHCN-M2	
6337	RNA	LHCN-M2	
6338	RNA	MCF-7	
6339	RNA	fibroblast of lung	
6340	RNA	GM12878	
6341	RNA	K562	
6342	RNA	H1	
6343	RNA	HeLa-S3	
6344	RNA	HepG2	
6345	RNA	endothelial cell of umbilical vein newborn	
6346	RNA	keratinocyte female	
6347	RNA	OCI-LY7	
6348	RNA	OCI-LY7	
6349	RNA	pancreas tissue female adult (30 years)	
6350	RNA	pancreas tissue female adult (30 years)	
6351	RNA	endodermal cell originated from HUES64	
6352	RNA	endodermal cell originated from HUES64	
6353	RNA	adrenal gland tissue female adult (47 years)	
6354	RNA	adrenal gland tissue female adult (47 years)	
6355	RNA	K562 treated with 100 nM GSK J4 for 4 hours	
6356	RNA	CD8-positive, alpha-beta memory T cell	
6357	RNA	left renal cortex interstitium tissue male embryo (105 days)	
6358	RNA	Right ventricle myocardium inferior tissue male adult (60 years)	
6359	RNA	Right ventricle myocardium inferior tissue male adult (60 years)	
6360	RNA	middle frontal area 46 tissue female adult (90 or above years)	
6361	RNA	middle frontal area 46 tissue female adult (90 or above years)	
6362	RNA	HepG2 insoluble cytoplasmic fraction	
6363	RNA	HepG2 insoluble cytoplasmic fraction	
6364	RNA	mammary epithelial cell female	
6365	RNA	mammary epithelial cell female	
6366	RNA	fibroblast of skin of scalp male embryo (97 days)	
6367	RNA	bipolar neuron originated from GM23338 treated with 0.5 ug	
6368	RNA	thyroid gland tissue male adult (54 years)	
6369	RNA	thyroid gland tissue male adult (54 years)	
6370	RNA	muscle of back tissue female embryo (115 days)	
6371	RNA	left renal pelvis tissue male embryo (105 days)	
6372	RNA	testis tissue male adult (37 years)	
6373	RNA	testis tissue male adult (37 years)	
6374	RNA	CD4-positive, alpha-beta T cell male adult (20 years)	
6375	RNA	CD4-positive, alpha-beta T cell male adult (20 years)	
6376	RNA	gastroesophageal sphincter tissue female adult (51 years)	
6377	RNA	gastroesophageal sphincter tissue female adult (51 years)	
6378	RNA	with mild cognitive impairment	
6379	RNA	with mild cognitive impairment	
6380	RNA	with multiple sclerosis	
6381	RNA	K562 membrane fraction	
6382	RNA	K562 membrane fraction	
6383	RNA	small intestine tissue female adult (30 years)	
6384	RNA	small intestine tissue female adult (30 years)	
6385	RNA	with multiple sclerosis	
6386	RNA	K562 nuclear fraction	
6387	RNA	K562 nuclear fraction	
6388	RNA	ovary tissue female adult (51 years)	
6389	RNA	ovary tissue female adult (51 years)	
6390	RNA	with multiple sclerosis	
6391	RNA	neurosphere embryo (15 weeks) originated from ganglionic eminence	
6392	RNA	neurosphere embryo (15 weeks) originated from ganglionic eminence	
6393	RNA	H1	
6394	RNA	H1	
6395	RNA	right lung tissue male embryo (105 days)	
6396	RNA	lung tissue female adult (47 years)	
6397	RNA	lung tissue female adult (47 years)	
6398	RNA	ovary tissue female adult (47 years)	
6399	RNA	ovary tissue female adult (47 years)	
6400	RNA	heart tissue male embryo (120 days)	
6401	RNA	neurosphere embryo (15 weeks) originated from ganglionic eminence	
6402	RNA	neurosphere embryo (15 weeks) originated from ganglionic eminence	
6403	RNA	chorionic villus tissue female embryo (40 weeks)	
6404	RNA	chorionic villus tissue female embryo (40 weeks)	
6405	RNA	smooth muscle cell originated from H9	
6406	RNA	smooth muscle cell originated from H9	
6407	RNA	middle frontal area 46 tissue male adult (71 years)	
6408	RNA	middle frontal area 46 tissue male adult (71 years)	
6409	RNA	K562 treated with 5 uM MB-3 for 12 hours	
6410	RNA	HepG2 nuclear fraction	
6411	RNA	HepG2 nuclear fraction	
6412	RNA	middle frontal area 46 tissue female adult (90 or above years)	
6413	RNA	middle frontal area 46 tissue female adult (90 or above years)	
6414	RNA	with Alzheimer's disease, Cognitive impairment	
6415	RNA	with Alzheimer's disease, Cognitive impairment	
6416	RNA	HepG2 nuclear fraction	
6417	RNA	HepG2 nuclear fraction	
6418	RNA	K562 treated with 1% DMSO for 4 hours	
6419	RNA	large intestine tissue male embryo (108 days)	
6420	RNA	HT1080 nuclear fraction	
6421	RNA	HT1080 nuclear fraction	
6422	RNA	thymus tissue male embryo (127 days)	
6423	RNA	pancreas tissue female child (16 years)	
6424	RNA	pancreas tissue female child (16 years)	
6425	RNA	uterus tissue female adult (51 years)	
6426	RNA	uterus tissue female adult (51 years)	
6427	RNA	kidney tissue male adult (41 years)	
6428	RNA	kidney tissue male adult (41 years)	
6429	RNA	OCI-LY7	
6430	RNA	OCI-LY7	
6431	RNA	right lung tissue female embryo (98 days)	
6432	RNA	spleen tissue male adult (26 years)	
6433	RNA	spleen tissue male adult (26 years)	
6434	RNA	GM12878	
6435	RNA	omental fat pad tissue male adult (54 years)	
6436	RNA	omental fat pad tissue male adult (54 years)	
6437	RNA	liver tissue male adult (18 years)	
6438	RNA	liver tissue male adult (18 years)	
6439	RNA	muscle of leg tissue male embryo (96 days)	
6440	RNA	IgD-negative memory B cell	
6441	RNA	with multiple sclerosis	
6442	RNA	sigmoid colon tissue female adult (53 years)	
6443	RNA	sigmoid colon tissue female adult (53 years)	
6444	RNA	muscle of back tissue male embryo (96 days)	
6445	RNA	breast epithelium tissue male adult (37 years)	
6446	RNA	breast epithelium tissue male adult (37 years)	
6447	RNA	spleen tissue female adult (61 years)	
6448	RNA	spleen tissue female adult (61 years)	
6449	RNA	muscle of leg tissue male embryo (127 days)	
6450	RNA	esophagus muscularis mucosa tissue female adult (53 years)	
6451	RNA	esophagus muscularis mucosa tissue female adult (53 years)	
6452	RNA	K562 treated with 1% DMSO for 24 hours	
6453	RNA	K562 treated with 10 nM Chaetocin for 24 hours	
6454	RNA	esophagus tissue male adult (34 years)	
6455	RNA	esophagus tissue male adult (34 years)	
6456	RNA	placental basal plate tissue embryo (16 weeks)	
6457	RNA	placental basal plate tissue embryo (16 weeks)	
6458	RNA	K562 treated with 7.5 nM Vorinostat for 12 hours	
6459	RNA	spleen tissue male adult (54 years)	
6460	RNA	spleen tissue male adult (54 years)	
6461	RNA	suprapubic skin tissue male adult (54 years)	
6462	RNA	suprapubic skin tissue male adult (54 years)	
6463	RNA	naive thymus-derived CD4-positive, alpha-beta T cell	
6464	RNA	K562	
6465	RNA	K562	
6466	RNA	cardiac atrium fibroblast male child (2 years)	
6467	RNA	cardiac atrium fibroblast male child (2 years)	
6468	RNA	activated T-cell male adult (42 years) treated with 50 U	
6469	RNA	activated T-cell male adult (42 years) treated with 50 U	
6470	RNA	uterus tissue female adult (53 years)	
6471	RNA	uterus tissue female adult (53 years)	
6472	RNA	K562 treated with 7.5 nM Vorinostat for 4 hours	
6473	RNA	K562 treated with 10 nM Chaetocin for 48 hours	
6474	RNA	epithelial cell of proximal tubule	
6475	RNA	epithelial cell of proximal tubule	
6476	RNA	adrenal gland tissue female embryo (85 days)	
6477	RNA	stomach tissue male embryo (127 days)	
6478	RNA	K562 treated with 25 uM Galeterone for 24 hours	
6479	RNA	left renal cortex interstitium tissue male embryo (105 days)	
6480	RNA	Panc1	
6481	RNA	Panc1	
6482	RNA	lung tissue female adult (30 years)	
6483	RNA	lung tissue female adult (30 years)	
6484	RNA	astrocyte	
6485	RNA	astrocyte	
6486	RNA	posterior vena cava tissue female adult (47 years)	
6487	RNA	posterior vena cava tissue female adult (47 years)	
6488	RNA	Right ventricle myocardium superior tissue male adult (60 years)	
6489	RNA	Right ventricle myocardium superior tissue male adult (60 years)	
6490	RNA	right lobe of liver tissue female adult (41 years)	
6491	RNA	right lobe of liver tissue female adult (41 years)	
6492	RNA	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	
6493	RNA	SK-N-DZ treated with dimethyl sulfoxide for 72 hours	
6494	RNA	ovary tissue female adult (46 years)	
6495	RNA	ovary tissue female adult (46 years)	
6496	RNA	muscle of leg tissue male embryo (105 days)	
6497	RNA	vagina tissue female adult (53 years)	
6498	RNA	vagina tissue female adult (53 years)	
6499	RNA	adrenal gland tissue female adult (30 years)	
6500	RNA	adrenal gland tissue female adult (30 years)	
6501	RNA	ovary tissue female adult (59 years)	
6502	RNA	ovary tissue female adult (59 years)	
6503	RNA	HFFc6	
6504	RNA	HFFc6	
6505	RNA	luminal epithelial cell of mammary gland female adult (22 years)	
6506	RNA	luminal epithelial cell of mammary gland female adult (22 years)	
6507	RNA	posterior vena cava tissue female adult (59 years)	
6508	RNA	posterior vena cava tissue female adult (59 years)	
6509	RNA	small intestine tissue female embryo (108 days)	
6510	RNA	subcutaneous adipose tissue tissue female adult (51 years)	
6511	RNA	subcutaneous adipose tissue tissue female adult (51 years)	
6512	RNA	CD8-positive, alpha-beta T cell male adult (21 years)	
6513	RNA	CD8-positive, alpha-beta T cell male adult (21 years)	
6514	RNA	GM12878	
6515	RNA	GM12878	
6516	RNA	naive thymus-derived CD8-positive, alpha-beta T cell	
6517	RNA	activated naive CD4-positive, alpha-beta T cell male adult (43 years)	
6518	RNA	activated naive CD4-positive, alpha-beta T cell male adult (43 years)	
6519	RNA	H1 and endodermal cell	
6520	RNA	H1 and endodermal cell	
6521	RNA	omental fat pad tissue female adult (51 years)	
6522	RNA	omental fat pad tissue female adult (51 years)	
6523	RNA	thymus tissue female embryo (98 days)	
6524	RNA	with multiple sclerosis	
6525	RNA	left renal pelvis tissue male embryo (105 days)	
6526	RNA	K562 treated with 5 uM MB-3 for 24 hours	
6527	RNA	NCI-H460	
6528	RNA	NCI-H460	
6529	RNA	K562 treated with 5 uM MB-3 for 4 hours	
6530	RNA	pancreas tissue female adult (61 years)	
6531	RNA	pancreas tissue female adult (61 years)	
6532	RNA	WTC11 genetically modified (insertion) using TALEN inserting M. musculus Neurog2	
6533	RNA	HT1080 cytosolic fraction	
6534	RNA	HT1080 cytosolic fraction	
6535	RNA	naive thymus-derived CD8-positive, alpha-beta T cell	
6536	RNA	mesothelial cell of epicardium	
6537	RNA	mesothelial cell of epicardium	
6538	RNA	muscle of leg tissue male embryo (113 days)	
6539	RNA	thymus tissue male embryo (97 days)	
6540	RNA	trophoblast tissue male embryo (38 weeks)	
6541	RNA	trophoblast tissue male embryo (38 weeks)	
6542	RNA	right lung tissue male embryo (96 days)	
6543	RNA	CD4-positive, alpha-beta memory T cell male adult (43 years)	
6544	RNA	CD4-positive, alpha-beta memory T cell male adult (43 years)	
6545	RNA	HepG2	
6546	RNA	HepG2	
6547	RNA	esophagus muscularis mucosa tissue male adult (37 years)	
6548	RNA	esophagus muscularis mucosa tissue male adult (37 years)	
6549	RNA	mucosa of descending colon tissue female adult (61 years)	
6550	RNA	mucosa of descending colon tissue female adult (61 years)	
6551	RNA	aorta tissue female adult (41 years)	
6552	RNA	aorta tissue female adult (41 years)	
6553	RNA	fibroblast of breast female adult (17 years)	
6554	RNA	fibroblast of breast female adult (17 years)	
6555	RNA	spleen tissue female adult (51 years)	
6556	RNA	spleen tissue female adult (51 years)	
6557	RNA	K562 treated with 5 uM JQ1 for 12 hours	
6558	RNA	fibroblast of breast female adult (26 years)	
6559	RNA	fibroblast of breast female adult (26 years)	
6560	RNA	middle frontal area 46 tissue female adult (90 or above years)	
6561	RNA	middle frontal area 46 tissue female adult (90 or above years)	
6562	RNA	mesangial cell NONE and female embryo (21 weeks)	
6563	RNA	mesangial cell NONE and female embryo (21 weeks)	
6564	RNA	SK-MEL-5 nuclear fraction	
6565	RNA	SK-MEL-5 nuclear fraction	
6566	RNA	adrenal gland tissue female child (16 years)	
6567	RNA	adrenal gland tissue female child (16 years)	
6568	RNA	colonic mucosa tissue female adult (41 years)	
6569	RNA	colonic mucosa tissue female adult (41 years)	
6570	RNA	renal pelvis tissue female embryo (105 days)	
6571	RNA	K562 treated with 25 uM Galeterone for 4 hours	
6572	RNA	with multiple sclerosis	
6573	RNA	kidney tissue female embryo (105 days)	
6574	RNA	CD4-positive, CD25-positive, alpha-beta regulatory T cell	
6575	RNA	left lung tissue male embryo (96 days)	
6576	RNA	K562 treated with 10 nM Bortezomib for 48 hours	
6577	RNA	myoepithelial cell of mammary gland female adult (22 years)	
6578	RNA	myoepithelial cell of mammary gland female adult (22 years)	
6579	RNA	right lobe of liver tissue female adult (53 years)	
6580	RNA	right lobe of liver tissue female adult (53 years)	
6581	RNA	thymus tissue female embryo (113 days)	
6582	RNA	right lobe of liver tissue female child (16 years)	
6583	RNA	right lobe of liver tissue female child (16 years)	
6584	RNA	naive thymus-derived CD8-positive, alpha-beta T cell	
6585	RNA	astrocyte	
6586	RNA	astrocyte	
6587	RNA	adipose tissue tissue female adult (63 years)	
6588	RNA	adipose tissue tissue female adult (63 years)	
6589	RNA	smooth muscle cell originated from H9	
6590	RNA	thyroid gland tissue female adult (53 years)	
6591	RNA	thyroid gland tissue female adult (53 years)	
6592	RNA	muscle of back tissue female embryo (85 days)	
6593	RNA	activated CD8-positive, alpha-beta memory T cell male adult (30 years)	
6594	RNA	activated CD8-positive, alpha-beta memory T cell male adult (30 years)	
6595	RNA	placenta tissue male embryo	
6596	RNA	placenta tissue male embryo	
6597	RNA	neural progenitor cell originated from H9	
6598	RNA	neural progenitor cell originated from H9	
6599	RNA	HepG2	
6600	RNA	HepG2	
6601	RNA	chorion tissue embryo (16 weeks)	
6602	RNA	chorion tissue embryo (16 weeks)	
6603	RNA	heart right ventricle tissue female adult (46 years)	
6604	RNA	heart right ventricle tissue female adult (46 years)	
6605	RNA	Daoy	
6606	RNA	Daoy	
6607	RNA	SK-N-DZ nuclear fraction	
6608	RNA	SK-N-DZ nuclear fraction	
6609	RNA	neurosphere embryo (15 weeks) originated from cortex	
6610	RNA	neurosphere embryo (15 weeks) originated from cortex	
6611	RNA	Peyer's patch tissue male adult (54 years)	
6612	RNA	Peyer's patch tissue male adult (54 years)	
6613	RNA	spleen tissue female adult (59 years)	
6614	RNA	spleen tissue female adult (59 years)	
6615	RNA	foreskin fibroblast male newborn	
6616	RNA	foreskin fibroblast male newborn	
6617	RNA	K562 treated with 10 uM AR-42 for 4 hours	
6618	RNA	with multiple sclerosis	
6619	RNA	activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads	
6620	RNA	activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads	
6621	RNA	spleen tissue embryo (112 days)	
6622	RNA	CD4-positive, alpha-beta memory T cell	
6623	RNA	right cardiac atrium tissue female adult (46 years)	
6624	RNA	right cardiac atrium tissue female adult (46 years)	
6625	RNA	endodermal cell	
6626	RNA	endodermal cell	
6627	RNA	sigmoid colon tissue male adult (21 years)	
6628	RNA	sigmoid colon tissue male adult (21 years)	
6629	RNA	keratinocyte female	
6630	RNA	keratinocyte female	
6631	RNA	endocrine pancreas tissue adult (59 years)	
6632	RNA	endocrine pancreas tissue adult (59 years)	
6633	RNA	tibial nerve tissue female adult (51 years)	
6634	RNA	tibial nerve tissue female adult (51 years)	
6635	RNA	brain tissue female adult (66 years)	
6636	RNA	brain tissue female adult (66 years)	
6637	RNA	with Alzheimer's disease, Cognitive impairment	
6638	RNA	with Alzheimer's disease, Cognitive impairment	
6639	RNA	mesenchymal stem cell originated from H1	
6640	RNA	mesenchymal stem cell originated from H1	
6641	RNA	adrenal gland tissue male adult (37 years)	
